Stanford	new	review text
1.000000	2.031250	a droll , bitchy frolic which pokes fun at the price of popularity and small-town pretension in the lone star state ; 
1.000000	2.019857	the funny thing is , i didn't mind all this contrived nonsense a bit ; 
2.000000	2.054688	a highly spirited , imaginative kid's movie that broaches neo-augustinian theology : is god stuck in heaven because he's afraid of his best-known creation ? 
1.000000	2.238647	real women have curves wears its empowerment on its sleeve but even its worst harangues are easy to swallow thanks to remarkable performances by ferrera and ontiveros ; 
2.000000	2.124268	the real charm of this trifle is the deadpan comic face of its star , jean reno , who resembles sly stallone in a hot sake half-sleep ; 
1.000000	2.036377	what's so fun about this silly , outrageous , ingenious thriller is the director's talent ; watching a brian depalma movie is like watching an alfred hitchcock movie after drinking twelve beers ; 
1.000000	2.001953	this familiar rise-and-fall tale is long on glamour and short on larger moralistic consequences , though it's told with sharp ears and eyes for the tenor of the times ; 
2.000000	2.005859	the pitch must have read like a discarded house beautiful spread ; 
1.000000	2.015625	a decided lack of spontaneity in its execution and a dearth of real poignancy in its epiphanies ; 
2.000000	2.007812	'stock up on silver bullets for director neil marshall's intense freight train of a film ; '
1.000000	2.003414	alain choquart's camera barely stops moving , portraying both the turmoil of the time and giving conduct a perpetual sense of urgency , which , for a film that takes nearly three hours to unspool , is both funny and irritating ; 
1.000000	2.000008	mostly martha could have used a little trimming -- 10 or 15 minutes could be cut and no one would notice -- but it's a pleasurable trifle ; the only pain you'll feel as the credits roll is your stomach grumbling for some tasty grub ; 
1.000000	2.031555	en sí mismo el rey león es un espectáculo digno de contemplarse en cine , dvd o en su soberbio montaje teatral ; pero el hacerlo en la pantalla imax es una experiencia colosal ; 
2.000000	2.003906	there's plenty to enjoy -- in no small part thanks to lau ; 
1.000000	2.031250	by the standards of knucklehead swill , the hot chick is pretty damned funny ; 
1.000000	2.015991	e ; t ; works because its flabbergasting principals , 14-year-old robert macnaughton , 6-year-old drew barrymore and 10-year-old henry thomas , convince us of the existence of the wise , wizened visitor from a faraway planet ; 
2.000000	2.027344	the vistas are sweeping and the acting is far from painful ; 
2.000000	2.025065	as any creature-feature fan knows , when you cross toxic chemicals with a bunch of exotic creatures , you get a lot of running around , screaming and death ; on that score , the film certainly doesn't disappoint ; 
2.000000	2.007812	eyre is on his way to becoming the american indian spike lee ; 
2.000000	2.001900	birthday girl lucks out with chaplin and kidman , who are capable of anteing up some movie star charisma when they need it to sell us on this twisted love story , but who can also negotiate the movie's darker turns ; 
1.000000	2.021973	once the downward spiral comes to pass , auto focus bears out as your typical junkie opera ; ; ; 
2.000000	2.078125	gorgeous scenes , masterful performances , but the sickly sweet gender normative narrative left an acrid test in this gourmet's mouth ; 
1.000000	2.003670	it's usually a bad sign when directors abandon their scripts and go where the moment takes them , but olympia , wash ; , based filmmakers anne de marcken and marilyn freeman did just that and it's what makes their project so interesting ; 
2.000000	2.251953	asks what truth can be discerned from non-firsthand experience , and specifically questions cinema's capability for recording truth ; 
1.000000	2.055664	light-years ahead of paint-by-number american blockbusters like pearl harbor , at least artistically ; 
1.000000	2.028320	wedding feels a bit anachronistic ; still , not every low-budget movie must be quirky or bleak , and a happy ending is no cinematic sin ; 
2.000000	2.007812	it's an often-cute film but either needs more substance to fill the time or some judicious editing ; 
1.000000	2.126953	the plot twists give i am trying to break your heart an attraction it desperately needed ; 
2.000000	2.016357	like its new england characters , most of whom wander about in thick clouds of denial , the movie eventually gets around to its real emotional business , striking deep chords of sadness ; 
1.000000	2.000244	there's none of the happily-ever -after spangle of monsoon wedding in late marriage -- and that's part of what makes dover kosashvili's outstanding feature debut so potent ; 
1.000000	2.250000	life on the rez is no picnic : this picture shows you why ; 
1.000000	2.035156	the results , if not memorable , are at least interesting ; 
1.000000	2.001709	i'm sure mainstream audiences will be baffled , but , for those with at least a minimal appreciation of woolf and clarissa dalloway , the hours represents two of those well spent ; 
1.000000	2.002197	angela gheorghiu as famous prima donna floria tosca , roberto alagna as her lover mario cavaradossi , and ruggero as the villainous , lecherous police chief scarpia , all sing beautifully and act adequately ; 
1.000000	2.003906	while there are times when the film's reach exceeds its grasp , the production works more often than it doesn't ; 
1.000000	2.019857	drug abuse , infidelity and death aren't usually comedy fare , but turpin's film allows us to chuckle through the angst ; 
2.000000	2.001099	while parker and co-writer catherine di napoli are faithful to melville's plotline , they and a fully engaged supporting cast ; ; ; have made the old boy's characters more quick-witted than any english lit major would have thought possible ; 
1.000000	2.063324	a culture-clash comedy that , in addition to being very funny , captures some of the discomfort and embarrassment of being a bumbling american in europe ; 
1.000000	2.023438	for those who are intrigued by politics of the '70s , the film is every bit as fascinating as it is flawed ; 
1.000000	2.136719	the quirky and recessive charms of co-stars martin donovan and mary-louise parker help overcome the problematic script ; 
2.000000	2.047119	the strong subject matter continues to shock throughout the film ; not everyone will play the dark , challenging tune taught by the piano teacher ; 
1.000000	2.218750	a certain sexiness underlines even the dullest tangents ; 
1.000000	2.003906	there is no substitute for on-screen chemistry , and when friel pulls the strings that make williams sink into melancholia , the reaction in williams is as visceral as a gut punch ; 
1.000000	2.031738	its cast full of caffeinated comedy performances more than make up for its logical loopholes , which fly by so fast there's no time to think about them anyway ; 
1.000000	2.016602	lohman adapts to the changes required of her , but the actress and director peter kosminsky never get the audience to break through the wall her character erects
2.000000	2.015205	although it includes a fair share of dumb drug jokes and predictable slapstick , " orange county " is far funnier than it would seem to have any right to be ; 
1.000000	2.005168	for a movie audience , the hours doesn't connect in a neat way , but introduces characters who illuminate mysteries of sex , duty and love ; 
1.000000	2.018271	makes one thing abundantly clear ; american musical comedy as we know it wouldn't exist without the precedent of yiddish theater , whose jolly , fun-for-fun's-sake communal spirit goes to the essence of broadway ; 
2.000000	2.031677	the film is reasonably entertaining , though it begins to drag two-thirds through , when the melodramatic aspects start to overtake the comedy ; 
1.000000	2.032227	broomfield is energized by volletta wallace's maternal fury , her fearlessness , and because of that , his film crackles ; 
2.000000	2.248081	ultimately engages less for its story of actorly existential despair than for its boundary-hopping formal innovations and glimpse into another kind of chinese 'cultural revolution ; '
1.000000	2.031494	most consumers of lo mein and general tso's chicken barely give a thought to the folks who prepare and deliver it , so , hopefully , this film will attach a human face to all those little steaming cartons ; 
2.000000	2.125000	the cast comes through even when the movie doesn't ; 
1.000000	2.257812	chilling in its objective portrait of dreary , lost twenty-first century america ; 
1.000000	2.203125	photographed with melancholy richness and eloquently performed yet also decidedly uncinematic ; 
2.000000	2.017578	though it runs 163 minutes , safe conduct is anything but languorous ; it's packed to bursting with incident , and with scores of characters , some fictional , some from history ; 
2.000000	2.093994	would make an excellent companion piece to the similarly themed 'the french lieutenant's woman ; '
1.000000	2.006836	this odd , distant portuguese import more or less borrows from bad lieutenant and les vampires , and comes up with a kind of art-house gay porn film ; 
1.000000	2.015167	terry is a sort of geriatric dirty harry , which will please eastwood's loyal fans -- and suits the story , wherein our hero must ride roughshod over incompetent cops to get his man ; 
2.000000	2.000977	parts seem like they were lifted from terry gilliam's subconscious , pressed through kafka's meat grinder and into buñuel's casings
1.000000	2.093750	fast , frantic and fun , but also soon forgotten
1.000000	2.015633	 with one exception , every blighter in this particular south london housing project digs into dysfunction like it's a big , comforting jar of marmite , to be slathered on crackers and served as a feast of bleakness ; 
1.000000	2.003906	ratliff's two previous titles , plutonium circus and purgatory county show his penchant for wry , contentious configurations , and this film is part of that delicate canon ; 
1.000000	2.000977	instead of hitting the audience over the head with a moral , schrader relies on subtle ironies and visual devices to convey point of view ; 
1.000000	2.132548	for veggietales fans , this is more appetizing than a side dish of asparagus ; if you're not a fan , it might be like trying to eat brussels sprouts ; 
1.000000	2.142550	though intrepid in exploring an attraction that crosses sexual identity , ozpetek falls short in showing us antonia's true emotions ; ; ; but at the very least , his secret life will leave you thinking ; 
2.000000	2.039062	call this the full monty on ice , the underdog sports team formula redux ; 
1.000000	2.125488	the heat of the moment prevails ; it cooks conduct in a low , smoky and inviting sizzle ; 
2.000000	2.007690	[the digital effects] reminded me of terry gilliam's rudimentary old monty python cartoons , in which he would cut out figures from drawings and photographs and paste them together ; 
1.000000	2.000061	this may be dover kosashvili's feature directing debut , but it looks an awful lot like life -- gritty , awkward and ironic ; 
2.000000	2.001953	while guzmán frustratingly refuses to give pinochet's crimes a political context , his distance from the material is mostly admirable ; 
1.000000	2.062500	'divertida , enternecedora , universal y profundamente sincera , es una de las mejores comedias románticas en mucho tiempo ; una verdadera delicia ; '
1.000000	2.280640	fans of critics' darling band wilco will marvel at the sometimes murky , always brooding look of i am trying to break your heart ; 
1.000000	2.003906	a typically observant , carefully nuanced and intimate french coming-of-age film that is an encouraging debut feature but has a needlessly downbeat ending that is too heavy for all that has preceded it ; 
2.000000	2.063477	it's pretty linear and only makeup-deep , but bogdanovich ties it together with efficiency and an affection for the period ; 
1.000000	2.125000	ian holm conquers france as an earthy napoleon
2.000000	2.000488	while obviously aimed at kids , the country bears ; ; ; should keep parents amused with its low groan-to-guffaw ratio ; 
1.000000	2.000977	reign of fire just might go down as one of the all-time great apocalypse movies ; 
1.000000	2.003906	try as you might to resist , if you've got a place in your heart for smokey robinson , this movie will worm its way there ; 
1.000000	2.007874	director douglas mcgrath takes on nickleby with all the halfhearted zeal of an 8th grade boy delving into required reading ; 
1.000000	2.031265	stands as a document of what it felt like to be a new yorker -- or , really , to be a human being -- in the weeks after 9/11 ; 
1.000000	2.250000	elvira fans could hardly ask for more ; 
2.000000	2.500000	sex is one of those films that aims to confuse ; 
2.000000	2.003906	vincent gallo is right at home in this french shocker playing his usual bad boy weirdo role ; 
1.000000	2.015625	it's about as convincing as any other arnie musclefest , but has a little too much resonance with real world events and ultimately comes off as insultingly simplistic ; 
1.000000	2.031250	your response to its new sequel , analyze that , may hinge on what you thought of the first film ; 
1.000000	2.039062	this sci-fi techno-sex thriller starts out bizarre and just keeps getting weirder ; 
0.000000	2.002686	el peso de un líquido incoloro , el peso del líquido vital , del amor como elemento de vida , y de muerte ; ; ; 
1.000000	2.153646	this new time machine is hardly perfect yet it proves surprisingly serviceable ; even at its worst , it's not half-bad ; 
1.000000	2.016602	almost everyone growing up believes their family must look like " the addams family " to everyone looking in ; ; ; " my big fat greek wedding " comes from the heart ; ; ; 
1.000000	2.125000	if you can tolerate the redneck-versus-blueblood cliches that the film trades in , sweet home alabama is diverting in the manner of jeff foxworthy's stand-up act ; 
1.000000	2.001953	on its own , big trouble could be considered a funny little film ; 
1.000000	2.002930	this cinema verite speculation on the assassination of john f ; kennedy may have been inspired by blair witch , but it takes its techniques into such fresh territory that the film never feels derivative ; 
1.000000	2.097656	a savage john waters-like humor that dances on the edge of tastelessness without ever quite falling over ; 
1.000000	2.011719	they're just a couple of cops in copmovieland , these two , but in narc , they find new routes through a familiar neighborhood ; 
1.000000	2.023651	it has a caffeinated , sloppy brilliance , sparkling with ideas you wish had been developed with more care , but animated by an energy that puts the dutiful efforts of more disciplined grade-grubbers to shame ; 
1.000000	2.185547	the climactic events are so well realized that you may forget all about the original conflict , just like the movie does
1.000000	2.128662	personal velocity has a no-frills docu-dogma plainness , yet miller lingers on invisible , nearly psychic nuances , leaping into digressions of memory and desire ; she boxes these women's souls right open for us ; 
2.000000	2.056641	with its hint of an awkward hitchcockian theme in tact , harmon's daunting narrative promotes a reasonable landscape of conflict and pathos to support the scattershot terrorizing tone
1.000000	2.015625	this is mostly well-constructed fluff , which is all it seems intended to be ; 
1.000000	2.249512	the best way to describe it is as a cross between paul thomas anderson's magnolia and david lynch's mulholland dr ; 
1.000000	2.009766	lejos del paraíso es al mismo tiempo una fiesta para los ojos y oídos y un movilizador cuadro de personajes enfrentados a sus propios deseos , miedos y prejuicios ; 
1.000000	2.000488	'interesante y disfrutable trabajo gracias a que prescinde del clásico elemento estadounidense patriotero y manipulador ; '
2.000000	2.002930	got a david lynch jones ? then you'd do well to check this one out because it's straight up twin peaks action ; ; ; 
2.000000	2.005859	take care is nicely performed by a quintet of actresses , but nonetheless it drags during its 112-minute length ; 
1.000000	2.031738	it's hard to fairly judge a film like ringu when you've seen the remake first ; many of the effective horror elements are dampened through familiarity , [yet] are worthwhile ; 
1.000000	2.005859	as home movie gone haywire , it's pretty enjoyable , but as sexual manifesto , i'd rather listen to old tori amos records ; 
1.000000	2.015686	like an episode of mtv's undressed , with 20 times the creativity but without any more substance ; ; ; indulgently entertaining but could have and should have been deeper ; 
2.000000	2.013680	what makes barbershop so likable , with all its flaws , is that it has none of the pushiness and decibel volume of most contemporary comedies ; 
1.000000	2.005697	birthday girl doesn't try to surprise us with plot twists , but rather seems to enjoy its own transparency ; 
2.000000	2.003906	topics that could make a sailor blush - but lots of laughs ; 
1.000000	2.029785	the film is a fierce dance of destruction ; its flame-like , roiling black-and-white inspires trembling and gratitude ; 
1.000000	2.000488	 ; ; ; manages to fall closer in quality to silence than to the abysmal hannibal ; 
2.000000	2.375000	exhilarating but blatantly biased ; 
2.000000	2.031250	secretary is just too original to be ignored ; 
1.000000	2.002197	spider-man is in the same category as x-men - occasionally brilliant but mostly average , showing signs of potential for the sequels , but not giving us much this time around ; 
1.000000	2.085938	'si bien no logra desarrollarse como un gran drama , tampoco es tan superficial como muchas cintas que pecan de pretenciosas y que resultan totalmente banales ; '
1.000000	2.000671	with spy kids 2 : the island of lost dreams , however , robert rodriguez adorns his family-film plot with an elegance and maturity that even most contemporary adult movies are lacking ; 
2.000000	2.008423	based on dave barry's popular book of the same name , the movie benefits from having a real writer plot out all of the characters' moves and overlapping story ; 
1.000000	2.125000	a glorious mess ; 
1.000000	2.010742	 ; ; ; the implication is kissinger may have decided that  when it comes to truncheoning  it's better to give than to receive ; 
1.000000	2.000549	greengrass ( working from don mullan's script ) forgoes the larger socio-political picture of the situation in northern ireland in favour of an approach that throws one in the pulsating thick of a truly frightening situation ; 
1.000000	2.249023	roman polanski's autobiographical gesture at redemption is better than 'shindler's list' - it is more than merely a holocaust movie ; 
1.000000	2.250000	a little better than sorcerer's stone ; 
2.000000	2.070312	bound to appeal to women looking for a howlingly trashy time ; 
1.000000	2.026103	even these tales of just seven children seem at times too many , although in reality they are not enough ; every child's story is what matters ; this film can only point the way -- but thank goodness for this signpost ; 
1.000000	2.145833	real women have curves doesn't offer any easy answers ; 
1.000000	2.375000	vampire epic succeeds as spooky action-packed trash of the highest order ; 
1.000000	2.011719	it was only a matter of time before some savvy producer saw the potential success inherent in the mixture of bullock bubble and hugh goo ; 
2.000000	2.004211	the story is a rather simplistic one : grief drives her , love drives him , and a second chance to find love in the most unlikely place - it struck a chord in me ; 
1.000000	2.046875	a hard look at one man's occupational angst and its subsequent reinvention , a terrifying study of bourgeois desperation worthy of claude chabrol ; 
1.000000	2.102539	[ramsay] visually transforms the dreary expanse of dead-end distaste the characters inhabit into a poem of art , music and metaphor ; 
1.000000	2.124023	10 minutes into the film you'll be white-knuckled and unable to look away ; 
1.000000	2.057617	with lesser talents , high crimes would be entertaining , but forgettable ; with freeman and judd , i'll at least remember their characters ; 
1.000000	2.003387	the film is filled with humorous observations about the general absurdity of modern life as seen through the eyes outsiders , but deftly manages to avoid many of the condescending stereotypes that so often plague films dealing with the mentally ill ; 
1.000000	2.091553	the faithful will enjoy this sometimes wry adaptation of v ; s ; naipaul's novel , but newcomers may find themselves stifling a yawn or two during the first hour ; 
1.000000	2.129028	barry convinces us he's a dangerous , secretly unhinged guy who could easily have killed a president because it made him feel powerful ; 
1.000000	2.000977	most thrillers send audiences out talking about specific scary scenes or startling moments ; " frailty " leaves us with the terrifying message that the real horror may be waiting for us at home ; 
1.000000	2.000051	13 conversations may be a bit too enigmatic and overly ambitious to be fully successful , but sprecher and her screenwriting partner and sister , karen sprecher , don't seem ever to run out of ideas ; 
1.000000	2.061523	foster breathes life into a roll that could have otherwise been bland and run of the mill ; 
1.000000	2.007812	some people want the ol' ball-and-chain and then there are those who just want the ball and chain ; 
1.000000	2.003174	every once in a while , a movie will come along that turns me into that annoying specimen of humanity that i usually dread encountering the most - the fanboy
1.000000	2.020508	the tonal shifts are jolting , and though wen's messages are profound and thoughtfully delivered , more thorough transitions would have made the film more cohesive ; 
0.000000	2.023438	a sloppy , amusing comedy that proceeds from a stunningly unoriginal premise ; 
2.000000	2.015137	i found myself liking the film , though in this case one man's treasure could prove to be another man's garbage ; 
2.000000	2.003784	 ; ; ; rogers's mouth never stops shut about the war between the sexes and how to win the battle ; 
1.000000	2.019531	 ; ; ; less a story than an inexplicable nightmare , right down to the population's shrugging acceptance to each new horror ; 
2.000000	2.007812	i am highly amused by the idea that we have come to a point in society where it has been deemed important enough to make a film in which someone has to be hired to portray richard dawson ; 
1.000000	2.250000	'estupendamente actuada , sumamente emotiva y profundamente humana , es una experiencia fílmica imposible de olvidar'
1.000000	2.031250	an original little film about one young woman's education ; 
1.000000	2.125000	steers refreshingly clear of the usual cliches ; 
1.000000	2.037109	this is so de palma ; if you love him , you'll like it ; if you don't ; ; ; well , skip to another review ; 
1.000000	2.000031	rouge is less about a superficial midlife crisis than it is about the need to stay in touch with your own skin , at 18 or 80 ; 
2.000000	2.019531	a cautionary tale about the grandiosity of a college student who sees himself as impervious to a fall ; 
1.000000	2.062500	feardotcom's thrills are all cheap , but they mostly work ; 
1.000000	2.069580	you could love safe conduct ( laissez passer ) for being a subtitled french movie that is 170 minutes long ; you could hate it for the same reason ; 
1.000000	2.053711	stuart's poor-me persona needs a whole bunch of snowball's cynicism to cut through the sugar coating ; but once the falcon arrives in the skies above manhattan , the adventure is on red alert ; 
1.000000	2.003815	until its final minutes this is a perceptive study of two families in crisis -- and of two girls whose friendship is severely tested by bad luck and their own immaturity ; 
1.000000	2.001790	for all its problems ; ; ; the lady and the duke surprisingly manages never to grow boring ; ; ; which proves that rohmer still has a sense of his audience ; 
1.000000	2.011037	daughter from danang reveals that efforts toward closure only open new wounds ; it doesn't flinch from its unsettling prognosis , namely , that the legacy of war is a kind of perpetual pain ; 
1.000000	2.062439	for most of its footage , the new thriller proves that director m ; night shyamalan can weave an eerie spell and that mel gibson can gasp , shudder and even tremble without losing his machismo ; 
1.000000	2.008301	while this gentle and affecting melodrama will have luvvies in raptures , it's far too slight and introspective to appeal to anything wider than a niche audience ; 
2.000000	2.031189	a difficult but worthy film that bites off more than it can chew by linking the massacre of armenians in 1915 with some difficult relationships in the present ; 
1.000000	2.019165	some of the most ravaging , gut-wrenching , frightening war scenes since " saving private ryan " have been recreated by john woo in this little-known story of native americans and their role in the second great war ; 
1.000000	2.003906	the movie plays up the cartoon's more obvious strength of snazziness while neglecting its less conspicuous writing strength ; 
1.000000	2.030396	what could have easily become a cold , calculated exercise in postmodern pastiche winds up a powerful and deeply moving example of melodramatic moviemaking ; 
2.000000	2.016602	although devoid of objectivity and full of nostalgic comments from the now middle-aged participants , dogtown and z-boys has a compelling story to tell ; 
2.000000	2.005859	birthday girl walks a tricky tightrope between being wickedly funny and just plain wicked ; 
2.000000	2.002930	a ; ; ; cynical and serious look at teenage boys doing what they do best - being teenagers ; 
1.000000	2.078125	seeks to transcend its genre with a curiously stylized , quasi-shakespearean portrait of pure misogynist evil ; 
2.000000	2.139648	is truth stranger than fiction ? in [screenwriter] charlie kaufman's world , truth and fiction are equally strange , and his for the taking ; 
1.000000	2.000977	if you're looking for a smart , nuanced look at de sade and what might have happened at picpus , sade is your film ; 
1.000000	2.015503	it irritates and saddens me that martin lawrence's latest vehicle can explode obnoxiously into 2 , 500 screens while something of bubba ho-tep's clearly evident quality may end up languishing on a shelf somewhere ; 
1.000000	2.062866	for 95 often hilarious minutes , [cho] riffs on the diciness of colonics , on straight versus gay personal ads , on how men would act if they had periods , and on the perils of a certain outré sexual practice ; 
1.000000	2.015625	a film that's flawed and brilliant in equal measure ; 
1.000000	2.062500	hardly a film that comes along every day ; 
1.000000	2.063492	a flawed film but an admirable one that tries to immerse us in a world of artistic abandon and political madness and very nearly succeeds ; 
2.000000	2.070312	if divine secrets of the ya-ya sisterhood suffers from a ploddingly melodramatic structure , it comes to life in the performances ; 
1.000000	2.005913	reign of fire is hardly the most original fantasy film ever made -- beyond road warrior , it owes enormous debts to aliens and every previous dragon drama -- but that barely makes it any less entertaining ; 
1.000000	2.093750	the bard as black comedy -- willie would have loved it ; 
1.000000	2.000015	the screenwriters dig themselves in deeper every time they toss logic and science into what is essentially a " dungeons and dragons " fantasy with modern military weaponry ; ; ; 
1.000000	2.499912	happily , some things are immune to the folly of changing taste and attitude ; for proof of that on the cinematic front , look no further than this 20th anniversary edition of the film that spielberg calls , retrospectively , his most personal work yet ; 
2.000000	2.015749	like other great documentaries ; ; ; this goes after one truth ( the ford administration's complicity in tearing 'orphans' from their mothers ) and stumbles upon others even more compelling ; 
1.000000	2.015625	the first half bursts with a goofy energy previous disney films only used for a few minutes here and there ; 
2.000000	2.000977	renner ? s face is chillingly unemotive , yet he communicates a great deal in his performance ; see it for his performance if nothing else ; 
1.000000	2.011780	a respectable venture on its own terms , lacking the broader vision that has seen certain trek films ; ; ; cross over to a more mainstream audience ; 
1.000000	2.000122	while this has the making of melodrama , the filmmaker cuts against this natural grain , producing a work that's more interested in asking questions than in answering them ; 
2.000000	2.002930	meant for star wars fans ; it is there to give them a good time ; 
1.000000	2.001467	i like it ; there is a freedom to watching stunts that are this crude , this fast-paced and this insane ; 
1.000000	2.125000	witless but watchable ; 
1.000000	2.118490	like any good romance , son of the bride , proves it's never too late to learn ; 
1.000000	2.007812	promises is one film that's truly deserving of its oscar nomination ; 
1.000000	2.019531	beautiful , angry and sad , with a curious sick poetry , as if the marquis de sade had gone in for pastel landscapes ; 
2.000000	2.003906	it will make you think twice about what might be going on inside each trailer park you drive past -- even if it chiefly inspires you to drive a little faster ; 
1.000000	2.027344	the film has a kind of hard , cold effect ; 
2.000000	2.125000	hard to resist ; 
1.000000	2.062500	while puerile men dominate the story , the women shine ; 
1.000000	2.081055	for a film that's being advertised as a comedy , sweet home alabama isn't as funny as you'd hoped ; for a film that's being advertised as a comedy , sweet home alabama isn't as funny as you'd hoped ; 
1.000000	2.004028	while bollywood/hollywood will undoubtedly provide its keenest pleasures to those familiar with bombay musicals , it also has plenty for those ( like me ) who aren't ; 
1.000000	2.032227	angel presents events partly from the perspective of aurelie and christelle , and infuses the film with the sensibility of a particularly nightmarish fairytale ; 
2.000000	2.031250	who needs mind-bending drugs when they can see this , the final part of the 'qatsi' trilogy , directed by godfrey reggio , with music by philip glass ? 
1.000000	2.046875	[a] smarter and much funnier version of the old police academy flicks ; 
1.000000	2.015137	[clooney's] debut can be accused of being a bit undisciplined , but it has a tremendous , offbeat sense of style and humor that suggests he was influenced by some of the filmmakers who have directed him , especially the coen brothers and steven soderbergh ; 
2.000000	2.027507	i'd be lying if i said my ribcage didn't ache by the end of kung pow ; 
2.000000	2.027333	the screenplay never lets us forget that bourne was once an amoral assassin just like the ones who are pursuing him ; ; ; there is never really a true " us " versus " them " ; 
2.000000	2.015625	the performances of the children , untrained in acting , have an honesty and dignity that breaks your heart ; 
1.000000	2.000432	this rush to profits has created a predictably efficient piece of business notable largely for its overwhelming creepiness , for an eagerness to create images you wish you hadn't seen , which , in this day and age , is of course the point ; 
1.000000	2.011719	dogtown & z-boys evokes the blithe rebel fantasy with the kind of insouciance embedded in the sexy demise of james dean ; 
1.000000	2.059570	koury frighteningly and honestly exposes one teenager's uncomfortable class resentment and , in turn , his self-inflicted retaliation ; 
1.000000	2.185547	succeeds where its recent predecessor miserably fails because it demands that you suffer the dreadfulness of war from both sides ; 
1.000000	2.000061	in between all the emotional seesawing , it's hard to figure the depth of these two literary figures , and even the times in which they lived ; but they fascinate in their recklessness ; 
1.000000	2.125000	left me with the visceral sensation of longing , lasting traces of charlotte's web of desire and desperation ; 
1.000000	2.001953	there's very little sense to what's going on here , but the makers serve up the cliches with considerable dash ; 
2.000000	2.125000	a pure participatory event that malnourished intellectuals will gulp down in a frenzy ; 
1.000000	2.003906	 " the quiet american " begins in saigon in 1952 ; that's its first sign of trouble ; 
2.000000	2.025937	the result is somewhat satisfying -- it still comes from spielberg , who has never made anything that wasn't at least watchable ; but it's also disappointing to a certain degree ; 
1.000000	2.007812	there's a lot to recommend read my lips ; 
2.000000	2.061523	two weeks notice has appeal beyond being a sandra bullock vehicle or a standard romantic comedy ; 
1.000000	2.030762	abderrahmane sissako's heremakono ( waiting for happiness ) is an elegiac portrait of a transit city on the west african coast struggling against foreign influences ; 
1.000000	2.057943	sweet home alabama isn't going to win any academy awards , but this date-night diversion will definitely win some hearts ; 
1.000000	2.039062	even though many of these guys are less than adorable ( their lamentations are pretty much self-centered ) , there's something vital about the movie ; 
1.000000	2.031250	it is a strength of a documentary to disregard available bias , especially as temptingly easy as it would have been with this premise ; 
1.000000	2.007812	sem se preocupar em criar momentos melodramáticos para arrancar lágrimas do espectador , o pianista é um filme triste sem que , para isso , precise ser emocionante ; 
2.000000	2.007812	an ambitious 'what if ? ' that works ; 
0.000000	2.000488	obligada para impotentes , daneses , camareras italianas , profesores de idiomas , y todo aquel que desee una lengua para expresar su amor ; 
2.000000	2.025879	an overly familiar scenario is made fresh by an intelligent screenplay and gripping performances in this low-budget , video-shot , debut indie effort ; 
1.000000	2.000977	jarecki and gibney do find enough material to bring kissinger's record into question and explain how the diplomat's tweaked version of statecraft may have cost thousands and possibly millions of lives ; 
2.000000	2.007812	a mildly enjoyable if toothless adaptation of a much better book ; 
1.000000	2.108765	less the sensational true-crime hell-jaunt purists might like and more experimental in its storytelling ( though no less horrifying for it ) ; 
1.000000	2.013672	[allen] manages to breathe life into this somewhat tired premise ; 
1.000000	2.008728	by surrounding us with hyper-artificiality , haynes makes us see familiar issues , like racism and homophobia , in a fresh way ; 
2.000000	2.124268	diverting french comedy in which a husband has to cope with the pesky moods of jealousy ; 
1.000000	2.020508	the movie , despite its rough edges and a tendency to sag in certain places , is wry and engrossing ; 
1.000000	2.001038	like rudy yellow lodge , eyre needs to take a good sweat to clarify his cinematic vision before his next creation and remember the lessons of the trickster spider ; 
1.000000	2.003906	while the plot follows a predictable connect-the-dots course ; ; ; director john schultz colors the picture in some evocative shades ; 
1.000000	2.000252	yes , mibii is rote work and predictable , but with a philosophical visual coming right at the end that extravagantly redeems it ; 
1.000000	2.062012	like the full monty , this is sure to raise audience's spirits and leave them singing long after the credits roll ; 
1.000000	2.000977	there's nothing like love to give a movie a b-12 shot , and cq shimmers with it ; 
1.000000	2.009277	like a less dizzily gorgeous companion to mr ; wong's in the mood for love -- very much a hong kong movie despite its mainland setting ; 
2.000000	2.031250	the culmination of everyone's efforts is given life when a selection appears in its final form [in " last dance " ] ; 
1.000000	2.000092	you can sip your vintage wines and watch your merchant ivory productions ; i'll settle for a nice cool glass of iced tea and a jerry bruckheimer flick any day of the week ; 
1.000000	2.023438	may be the most undeserving victim of critical overkill since town and country ; 
1.000000	2.003906	a chilly , brooding but quietly resonant psychological study of domestic tension and unhappiness ; 
2.000000	2.068302	the movie does its best to work us over , with second helpings of love , romance , tragedy , false dawns , real dawns , comic relief , two separate crises during marriage ceremonies , and the lush scenery of the cotswolds ; 
2.000000	2.001953	there's something about a marching band that gets me where i live ; 
2.000000	2.125061	is red dragon worthy of a place alongside the other hannibal movies ? as hannibal would say , yes , 'it's like having an old friend for dinner' ; 
1.000000	2.054688	perhaps the grossest movie ever made ; funny , though ; 
1.000000	2.000122	filmmakers david weissman and bill weber benefit enormously from the cockettes' camera craziness -- not only did they film performances , but they did the same at home ; 
2.000000	2.066895	bon appétit ! just like a splendid meal , red dragon satisfies  from its ripe recipe , inspiring ingredients , certified cuisine and palatable presentation ; 
2.000000	2.007309	both grant and hoult carry the movie because they are believable as people -- flawed , assured of the wrong things , and scared to admit how much they may really need the company of others ; 
1.000000	2.018555	leading a double life in an american film only comes to no good , but not here ; matters play out realistically if not always fairly ; 
