Stanford	new	review text
3.000000	1.753906	witherspoon puts to rest her valley-girl image , but it's dench who really steals the show ; 
3.000000	1.953776	even when there are lulls , the emotions seem authentic , and the picture is so lovely toward the end ; ; ; you almost don't notice the 129-minute running time ; 
3.000000	1.984375	manages to be wholesome and subversive at the same time ; 
3.000000	1.934275	when it's not wallowing in hormonal melodrama , " real women have curves " is a sweet , honest , and enjoyable comedy-drama about a young woman who wants many things in life , but fears she'll become her mother before she gets to fulfill her dreams ; 
3.000000	1.899740	a coming-of-age movie that hollywood wouldn't have the guts to make ; 
3.000000	1.989583	salma goes native and she's never been better in this colorful bio-pic of a mexican icon ; 
3.000000	1.906250	 ; ; ; a guiltless film for nice evening out ; 
3.000000	1.972534	foster and whitaker are especially fine ; she is a lioness , protecting her cub , and he a reluctant villain , incapable of controlling his crew ; 
3.000000	1.991374	a movie that will wear you out and make you misty even when you don't want to be ; 
3.000000	1.876465	not only better than its predecessor , it may rate as the most magical and most fun family fare of this or any recent holiday season ; 
3.000000	1.941406	though the story ; ; ; is hackneyed , the characters have a freshness and modesty that transcends their predicament ; 
4.000000	1.992218	nachtwey clears the cynicism right out of you ; he makes you realize that deep inside righteousness can be found a tough beauty ; 
3.000000	1.985352	the heart of the film is a touching reflection on aging , suffering and the prospect of death ; 
4.000000	1.796875	the movie is amateurish , but it's a minor treat ; 
3.000000	1.976562	witty and often surprising , a dark little morality tale disguised as a romantic comedy ; 
3.000000	1.833333	you're not merely watching history , you're engulfed by it ; 
3.000000	1.864431	it's not just a feel-good movie , it's a feel movie ; you feel good , you feel sad , you feel pissed off , but in the end , you feel alive - which is what they did ; 
3.000000	1.921875	much of what we see is horrible but it's also undeniably exceedingly clever ; 
3.000000	1.809896	this one is not nearly as dreadful as expected ; in fact , it's quite fun in places ; 
3.000000	1.953125	with elements cribbed from lang's metropolis , welles' kane , and eisenstein's potemkin , the true wonder of rintarô's metropolis is the number of lasting images all its own ; 
3.000000	1.996094	it's about individual moments of mood , and an aimlessness that's actually sort of amazing ; 
3.000000	1.957031	creeps you out in high style , even if nakata did it better ; 
3.000000	1.992188	visually engrossing , seldom hammy , honorably mexican and burns its kahlories with conviction ; 
3.000000	1.765625	saddled with an unwieldy cast of characters and angles , but the payoff is powerful and revelatory ; 
3.000000	1.507812	expect no major discoveries , nor any stylish sizzle , but the film sits with square conviction and touching good sense on the experience of its women ; 
3.000000	1.938538	it asks nothing of the audience other than to sit back and enjoy a couple of great actors hamming it up ; 
3.000000	1.963542	murder by numbers' isn't a great movie , but it's a perfectly acceptable widget ; 
3.000000	1.937500	a thought-provoking and often-funny drama about isolation ; 
3.000000	1.767578	whatever one makes of its political edge , this is beautiful filmmaking from one of french cinema's master craftsmen ; 
3.000000	1.999512	the work of an artist tormented by his heritage , using his storytelling ability to honor the many faceless victims ; 
4.000000	1.984863	this is an exercise in chilling style , and twohy films the sub , inside and out , with an eye on preserving a sense of mystery ; 
3.000000	1.890625	a quiet family drama with a little bit of romance and a dose of darkness ; 
3.000000	1.999512	while somewhat less than it might have been , the film is a good one , and you've got to hand it to director george clooney for biting off such a big job the first time out ; 
3.000000	1.984375	assured , glossy and shot through with brittle desperation ; 
4.000000	1.937500	the bottom line is the piece works brilliantly ; 
3.000000	1.968811	'possession , ' based on the book by a ; s ; byatt , demands that labute deal with the subject of love head-on ; trading in his cynicism for reverence and a little wit
3.000000	1.283854	the universal theme of becoming a better person through love has never been filmed more irresistibly than in 'baran ; '
3.000000	1.970825	a coming-of-age film that avoids the cartoonish clichés and sneering humor of the genre as it provides a fresh view of an old type -- the uncertain girl on the brink of womanhood ; 
3.000000	1.996094	takes you by the face , strokes your cheeks and coos beseechingly at you : slow down , shake off your tensions and take this picture at its own breezy , distracted rhythms ; 
3.000000	1.971720	this movie has a strong message about never giving up on a loved one , but it's not an easy movie to watch and will probably disturb many who see it ; 
3.000000	1.996094	as played by ryan gosling , danny is a frighteningly fascinating contradiction ; 
3.000000	1.999994	if you ever wondered what it would be like to be smack in the middle of a war zone armed with nothing but a camera , this oscar-nominated documentary takes you there ; 
3.000000	1.949358	as improbable as this premise may seem , abbass's understated , shining performance offers us the sense that on some elemental level , lilia deeply wants to break free of her old life ; 
3.000000	1.864583	it's never dull and always looks good ; 
3.000000	1.998146	with 'bowling for columbine , ' michael moore gives us the perfect starting point for a national conversation about guns , violence , and fear ; 
3.000000	1.797791	whatever heartwarming scene the impressively discreet filmmakers may have expected to record with their mini dv , they show a remarkable ability to document both sides of this emotional car-wreck ; 
3.000000	1.989583	 ; ; ; a rich and intelligent film that uses its pulpy core conceit to probe questions of attraction and interdependence and how the heart accomodates practical needs ; it is an unstinting look at a collaboration between damaged people that may or may not qual
3.000000	1.969727	nicholson's understated performance is wonderful ; as warren he stumbles in search of all the emotions and life experiences he's neglected over the years ; 
3.000000	1.985352	despite its old-hat set-up and predictable plot , empire still has enough moments to keep it entertaining ; 
3.000000	1.841146	it's not a classic spy-action or buddy movie , but it's entertaining enough and worth a look ; 
3.000000	1.985352	an unorthodox little film noir organized crime story that includes one of the strangest love stories you will ever see ; 
3.000000	1.982666	one of those terrific documentaries that collect a bunch of people who are enthusiastic about something and then figures out how to make us share their enthusiasm ; 
3.000000	1.925781	an instance of an old dog not only learning but inventing a remarkable new trick ; 
3.000000	1.751953	amy and matthew have a bit of a phony relationship , but the film works in spite of it ; 
3.000000	1.992188	a fascinating , unnerving examination of the delusions of one unstable man ; 
4.000000	1.939453	it's no accident that the accidental spy is a solid action pic that returns the martial arts master to top form ; 
3.000000	1.860677	makes the case for a strong education and good teachers being more valuable in the way they help increase an average student's self-esteem , and not strictly in the knowledge imparted ; 
3.000000	1.992188	marshall puts a suspenseful spin on standard horror flick formula ; 
3.000000	1.996094	hatfield and hicks make the oddest of couples , and in this sense the movie becomes a study of the gambles of the publishing world , offering a case study that exists apart from all the movie's political ramifications ; 
4.000000	1.789062	infidelity drama is nicely shot , well-edited and features a standout performance by diane lane ; 
3.000000	1.999512	'moore is like a progressive bull in a china shop , a provocateur crashing into ideas and special-interest groups as he slaps together his own brand of liberalism ; '
3.000000	1.990387	at just over an hour , home movie will leave you wanting more , not to mention leaving you with some laughs and a smile on your face ; 
3.000000	1.944010	ok arthouse ; the power of this script , and the performances that come with it , is that the whole damned thing didn't get our moral hackles up ; 
3.000000	1.997721	about schmidt is undoubtedly one of the finest films of the year ; if you're not deeply touched by this movie , check your pulse ; 
4.000000	1.976562	this is an extraordinary film , not least because it is japanese and yet feels universal ; 
3.000000	1.979492	in a summer overrun with movies dominated by cgi aliens and super heroes , it revigorates the mind to see a feature that concentrates on people , a project in which the script and characters hold sway ; 
3.000000	1.958333	this is not an easy film ; but it could be , by its art and heart , a necessary one ; 
3.000000	1.953125	an alternately fascinating and frustrating documentary ; 
4.000000	1.902832	we've seen it all before in one form or another , but director hoffman , with great help from kevin kline , makes us care about this latest reincarnation of the world's greatest teacher ; 
3.000000	1.975667	even though it's common knowledge that park and his founding partner , yong kang , lost kozmo in the end , you can't help but get caught up in the thrill of the company's astonishing growth ; 
3.000000	1.849935	although some viewers will not be able to stomach so much tongue-in-cheek weirdness , those who do will have found a cult favorite to enjoy for a lifetime ; 
3.000000	1.960612	it's fairly solid--not to mention well edited so that it certainly doesn't feel like a film that strays past the two and a half mark ; 
3.000000	1.992188	it's secondary to american psycho but still has claws enough to get inside you and stay there for a couple of hours ; 
3.000000	1.974935	nohe's documentary about the event is sympathetic without being gullible : he isn't blind to the silliness , but also captures moments of spontaneous creativity and authentic co-operative interaction ; 
3.000000	1.996094	a keep-'em-guessing plot and an affectionate take on its screwed-up characters ; 
3.000000	1.937744	the last kiss will probably never achieve the popularity of my big fat greek wedding , but its provocative central wedding sequence has far more impact ; 
3.000000	1.972656	earnest , unsubtle and hollywood-predictable , green dragon is still a deeply moving effort to put a human face on the travail of thousands of vietnamese ; 
4.000000	1.999941	in other words , it's just another sports drama/character study ; yet this one makes up for in heart what it lacks in outright newness ; plus , like i already mentioned ; ; ; it's robert duvall ! c'mon ! 
3.000000	1.502930	not everything in this ambitious comic escapade works , but coppola , along with his sister , sofia , is a real filmmaker ; it must be in the genes ; 
3.000000	1.997559	an old-fashioned scary movie , one that relies on lingering terror punctuated by sudden shocks and not constant bloodshed punctuated by flying guts ; 
3.000000	1.976562	it's weird , wonderful , and not necessarily for kids ; 
4.000000	1.503906	insomnia is one of the year's best films and pacino gives one of his most daring , and complicated , performances ; 
3.000000	1.996094	like vardalos and corbett , who play their roles with vibrant charm , the film , directed by joel zwick , is heartfelt and hilarious in ways you can't fake ; 
3.000000	1.999039	[has] an immediacy and an intimacy that sucks you in and dares you not to believe it's all true ; 
3.000000	1.950480	like mike isn't going to make box office money that makes michael jordan jealous , but it has some cute moments , funny scenes , and hits the target audience ( young bow wow fans ) - with nothing but net ; 
3.000000	1.995117	a headline-fresh thriller set among orthodox jews on the west bank , joseph cedar's time of favor manages not only to find a compelling dramatic means of addressing a complex situation , it does so without compromising that complexity ; 
3.000000	1.976318	the film , while not exactly assured in its execution , is notable for its sheer audacity and openness ; 
3.000000	1.974609	what bubbles up out of john c ; walsh's pipe dream is the distinct and very welcome sense of watching intelligent people making a movie they might actually want to watch ; 
3.000000	1.957031	monte cristo smartly emphasizes the well-wrought story and omits needless chase scenes and swordfights as the revenge unfolds ; 
3.000000	1.849264	nicole kidman evolved from star to superstar some time over the past year , which means that birthday girl is the kind of quirkily appealing minor movie she might not make for a while ; 
3.000000	1.971354	it's a visual delight and a decent popcorn adventure , as long as you don't try to look too deep into the story
4.000000	1.598958	one can't deny its seriousness and quality ; 
3.000000	1.996094	those who want to be jolted out of their gourd should drop everything and run to ichi ; 
3.000000	1.848958	sheds light on a subject few are familiar with , and makes you care about music you may not have heard before ; 
3.000000	1.969238	despite the film's bizarre developments , hoffman keeps us riveted with every painful nuance , unexpected flashes of dark comedy and the character's gripping humanity ; 
3.000000	1.992188	the auteur's ear for the way fears and slights are telegraphed in the most blithe exchanges gives the film its lingering tug ; 
3.000000	1.769531	unlike lots of hollywood fluff , this has layered , well-developed characters and some surprises ; 
3.000000	1.999847	there are times when you wish that the movie had worked a little harder to conceal its contrivances , but brown sugar turns out to be a sweet and enjoyable fantasy ; 
3.000000	1.553324	wonder , hope and magic can never escape the heart of the boy when the right movie comes along , especially if it begins with the name of star wars
3.000000	1.776042	proves that some movie formulas don't need messing with -- like the big-bug movie ; 
3.000000	1.762370	if a big musical number like 'praise the lord , he's the god of second chances' doesn't put you off , this will be an enjoyable choice for younger kids ; 
3.000000	1.996094	the combination of lightness and strictness in this instance gives italian for beginners an amiable aimlessness that keeps it from seeming predictably formulaic ; 
4.000000	1.869792	this isn't exactly profound cinema , but it's good-natured and sometimes quite funny ; 
3.000000	1.974609	it gives devastating testimony to both people's capacity for evil and their heroic capacity for good ; 
3.000000	1.502930	not quite as miraculous as its dreamworks makers would have you believe , but it more than adequately fills the eyes and stirs the emotions ; 
3.000000	1.968750	the leanest and meanest of solondz's misanthropic comedies ; 
3.000000	1.992188	a dark , quirky road movie that constantly defies expectation ; 
3.000000	1.858073	lasker's canny , meditative script distances sex and love , as byron and luther ; ; ; realize they can't get no satisfaction without the latter ; 
3.000000	1.939453	it turns out to be smarter and more diabolical than you could have guessed at the beginning ; 
3.000000	1.855998	there aren't many conclusive answers in the film , but there is an interesting story of pointed personalities , courage , tragedy and the little guys vs ; the big guys ; 
4.000000	1.984856	the movie should jolt you out of your seat a couple of times , give you a few laughs , and leave you feeling like it was worth your seven bucks , even though it does turn out to be a bit of a cheat in the end ; 
3.000000	1.996216	leigh's daring here is that without once denying the hardscrabble lives of people on the economic fringes of margaret thatcher's ruinous legacy , he insists on the importance of those moments when people can connect and express their love for each other ; 
3.000000	1.812500	uneven but a lot of fun ; 
3.000000	1.827474	works because reno doesn't become smug or sanctimonious towards the audience ; 
3.000000	1.999023	cut through the layers of soap-opera emotion and you find a scathing portrayal of a powerful entity strangling the life out of the people who want to believe in it the most ; 
3.000000	1.998779	shot in rich , shadowy black-and-white , devils chronicles , with increasingly amused irony , the relationship between reluctant captors and befuddled captives ; 
3.000000	1.879883	with so many bad romances out there , this is the kind of movie that deserves a chance to shine ; 
3.000000	1.928304	though jackson doesn't always succeed in integrating the characters in the foreground into the extraordinarily rich landscape , it must be said that he is an imaginative filmmaker who can see the forest for the trees ; 
3.000000	1.590185	godard has never made a more sheerly beautiful film than this unexpectedly moving meditation on love , history , memory , resistance and artistic transcendence ; 
3.000000	1.940104	unlike most surf movies , blue crush thrillingly uses modern technology to take the viewer inside the wave ; by the end you can't help but feel 'stoked ; '
3.000000	1.977051	brosnan gives a portrayal as solid and as perfect as his outstanding performance as bond in die another day ; 
3.000000	1.978516	if mostly martha is mostly unsurprising , it's still a sweet , even delectable diversion ; 
4.000000	1.718750	a miraculous movie , i'm going home is so slight , yet overflows with wisdom and emotion ; 
3.000000	1.972900	a b-movie you can sit through , enjoy on a certain level and then forget ; 
3.000000	1.499634	disappointingly , the characters are too strange and dysfunctional , tom included , to ever get under the skin , but this is compensated in large part by the off-the-wall dialogue , visual playfulness and the outlandishness of the idea itself ; 
3.000000	1.968750	the observations of this social/economic/urban environment are canny and spiced with irony ; 
3.000000	1.939453	 " the dangerous lives of altar boys " has flaws , but it also has humor and heart and very talented young actors
3.000000	1.965495	it's a smart , funny look at an arcane area of popular culture , and if it isn't entirely persuasive , it does give exposure to some talented performers ; 
3.000000	1.884766	not only does spider-man deliver , but i suspect it might deliver again and again ; 
3.000000	1.760498	skins has a desolate air , but eyre , a native american raised by white parents , manages to infuse the rocky path to sibling reconciliation with flashes of warmth and gentle humor ; 
3.000000	1.958333	film can't quite maintain its initial momentum , but remains sporadically funny throughout ; 
3.000000	1.953613	o fantasma is boldly , confidently orchestrated , aesthetically and sexually , and its impact is deeply and rightly disturbing ; 
3.000000	1.982422	here's yet another cool crime movie that actually manages to bring something new into the mix ; 
3.000000	1.998535	this movie has the usual impossible stunts ; ; ; but it has just as many scenes that are lean and tough enough to fit in any modern action movie ; 
3.000000	1.972656	 ; ; ; the one thing this wild film has that other imax films don't : chimps , lots of chimps , all blown up to the size of a house ; that's fun for kids of any age ; 
3.000000	1.953125	although it lacks the detail of the book , the film does pack some serious suspense ; 
3.000000	1.908529	while cherish doesn't completely survive its tonal transformation from dark comedy to suspense thriller , it's got just enough charm and appealing character quirks to forgive that still serious problem ; 
3.000000	1.999908	in many ways , reminiscent of 1992's unforgiven which also utilized the scintillating force of its actors to draw out the menace of its sparse dialogue ; 
3.000000	1.964844	this sensitive , smart , savvy , compelling coming-of-age drama delves into the passive-aggressive psychology of co-dependence and the struggle for self-esteem ; 
3.000000	1.962891	i have always appreciated a smartly written motion picture , and , whatever flaws igby goes down may possess , it is undeniably that ; 
3.000000	1.971354	it's definitely an improvement on the first blade , since it doesn't take itself so deadly seriously ; 
3.000000	1.876953	it may be about drug dealers , kidnapping , and unsavory folks , but the tone and pacing are shockingly intimate ; 
3.000000	1.937500	if villainous vampires are your cup of blood , blade 2 is definitely a cut above the rest ; 
3.000000	1.942383	because the film deliberately lacks irony , it has a genuine dramatic impact ; it plays like a powerful 1957 drama we've somehow never seen before ; 
3.000000	1.937500	a terrific date movie , whatever your orientation ; 
3.000000	1.832031	not all of the stories work and the ones that do are thin and scattered , but the film works well enough to make it worth watching ; 
3.000000	1.999512	it's a hoot watching the rock chomp on jumbo ants , pull an arrow out of his back , and leap unscathed through raging fire ! 
4.000000	1.997070	it is life affirming and heartbreaking , sweet without the decay factor , funny and sad ; 
3.000000	1.984375	one of the film's most effective aspects is its tchaikovsky soundtrack of neurasthenic regret ; 
3.000000	1.994141	in an era where big stars and high production values are standard procedure , narc strikes a defiantly retro chord , and outpaces its contemporaries with daring and verve ; 
3.000000	1.969727	the film's gamble to occasionally break up the live-action scenes with animated sequences pays off , as does its sensitive handling of some delicate subject matter ; 
3.000000	1.863607	talk to her is not the perfect movie many have made it out to be , but it's still quite worth seeing ; 
3.000000	1.984375	a hidden-agenda drama that shouts classic french nuance ; 
3.000000	1.937997	for every cheesy scene , though , there is a really cool bit -- the movie's conception of a future-world holographic librarian ( orlando jones ) who knows everything and answers all questions , is visually smart , cleverly written , and nicely realized ; 
3.000000	1.969238	beneath the film's obvious determination to shock at any cost lies considerable skill and determination , backed by sheer nerve ; 
3.000000	1.881714	nothing short of wonderful with its ten-year-old female protagonist and its steadfast refusal to set up a dualistic battle between good and evil ; 
3.000000	1.955200	mcgrath has deftly trimmed dickens' wonderfully sprawling soap opera , the better to focus on the hero's odyssey from cowering poverty to courage and happiness ; 
3.000000	1.972168	as directed by dani kouyate of burkina faso , sia lacks visual flair ; but kouyate elicits strong performances from his cast , and he delivers a powerful commentary on how governments lie , no matter who runs them ; 
3.000000	1.969727	while maintaining the appearance of clinical objectivity , this sad , occasionally horrifying but often inspiring film is among wiseman's warmest ; 
3.000000	1.970215	there is simply no doubt that this film asks the right questions at the right time in the history of our country ; 
3.000000	2.000000	adam sandler ! in an art film ! 
3.000000	1.978027	even with all its botches , enigma offers all the pleasure of a handsome and well-made entertainment ; 
3.000000	1.999146	it's sobering , particularly if anyone still thinks this conflict can be resolved easily , or soon ; 
3.000000	1.911458	if it's not entirely memorable , the movie is certainly easy to watch ; 
3.000000	1.999878	if you've grown tired of going where no man has gone before , but several movies have - take heart ; this is the best star trek movie in a long time ; 
3.000000	1.765625	not only a coming-of-age story and cautionary parable , but also a perfectly rendered period piece ; 
3.000000	1.767578	not only is it a charming , funny and beautifully crafted import , it uses very little dialogue , making it relatively effortless to read and follow the action at the same time ; 
3.000000	1.897502	quiet , adult and just about more stately than any contemporary movie this year ; ; ; a true study , a film with a questioning heart and mind that isn't afraid to admit it doesn't have all the answers ; 
3.000000	1.683899	it's a good film , but it falls short of its aspiration to be a true 'epic' ; 
3.000000	1.996094	a tone of rueful compassion ; ; ; reverberates throughout this film , whose meaning and impact is sadly heightened by current world events ; 
3.000000	1.875732	it seems impossible that an epic four-hour indian musical about a cricket game could be this good , but it is ; 
3.000000	1.985352	boldly engineering a collision between tawdry b-movie flamboyance and grandiose spiritual anomie , rose's film , true to its source material , provides a tenacious demonstration of death as the great equalizer ; 
3.000000	1.917613	recoing's fantastic performance doesn't exactly reveal what makes vincent tick , but perhaps any definitive explanation for it would have felt like a cheat ; 
3.000000	1.986328	a perfectly competent and often imaginative film that lacks what little lilo & stitch had in spades -- charisma ; 
3.000000	1.984863	although largely a heavy-handed indictment of parental failings and the indifference of spanish social workers and legal system towards child abuse , the film retains ambiguities that make it well worth watching ; 
3.000000	1.999023	god bless crudup and his aversion to taking the easy hollywood road and cashing in on his movie-star gorgeousness ; 
3.000000	1.994202	[jeff's] gorgeous , fluid compositions , underlined by neil finn and edmund mcwilliams's melancholy music , are charged with metaphor , but rarely easy , obvious or self-indulgent ; 
4.000000	1.874939	delia , greta , and paula rank as three of the most multilayered and sympathetic female characters of the year ; as each of them searches for their place in the world , miller digs into their very minds to find an unblinking , flawed humanity ; 
3.000000	1.968750	boasts a handful of virtuosic set pieces and offers a fair amount of trashy , kinky fun ; 
4.000000	1.799805	this is a very ambitious project for a fairly inexperienced filmmaker , but good actors , good poetry and good music help sustain it ; 
3.000000	1.953125	the messy emotions raging throughout this three-hour effort are instantly recognizable , allowing the film to paradoxically feel familiar and foreign at the same time ; 
3.000000	1.947917	it's never laugh-out-loud funny , but it is frequently amusing ; 
3.000000	1.988281	the unexplored story opportunities of " punch-drunk love " may have worked against the maker's minimalist intent but it is an interesting exercise by talented writer/director anderson ; 
3.000000	1.910645	good actors have a radar for juicy roles -- there's a plethora of characters in this picture , and not one of them is flat ; 
3.000000	1.875326	is not so much a work of entertainment as it is a unique , well-crafted psychological study of grief ; 
3.000000	1.906616	reno himself can take credit for most of the movie's success ; he's one of the few 'cool' actors who never seems aware of his own coolness ; 
3.000000	1.975207	i won't argue with anyone who calls 'slackers' dumb , insulting , or childish ; ; ; but i laughed so much that i didn't mind ; 
3.000000	1.912109	a mostly believable , refreshingly low-key and quietly inspirational little sports drama ; 
3.000000	1.893555	twenty years after its first release , e ; t ; remains the most wondrous of all hollywood fantasies -- and the apex of steven spielberg's misunderstood career ; 
3.000000	1.996338	a film that begins with the everyday lives of naval personnel in san diego and ends with scenes so true and heartbreaking that tears welled up in my eyes both times i saw the film ; 
3.000000	1.976685	that the e-graveyard holds as many good ideas as bad is the cold comfort that chin's film serves up with style and empathy ; 
3.000000	1.968872	though the film is static , its writer-director's heart is in the right place , his plea for democracy and civic action laudable ; 
3.000000	1.948242	humorous , artsy , and even cute , in an off-kilter , dark , vaguely disturbing way ; 
3.000000	1.984497	together [time out and human resources] establish mr ; cantet as france's foremost cinematic poet of the workplace ; 
3.000000	1.520345	you can take the grandkids or the grandparents and never worry about anyone being bored ; ; ; audience is a sea of constant smiles and frequent laughter ; 
3.000000	1.922526	puts to rest any thought that the german film industry cannot make a delightful comedy centering on food ; 
4.000000	1.997477	<em>ash wednesday</em> is not edward burns' best film , but it is a good and ambitious film ; and it marks him as one of the most interesting writer/directors working today ; 
3.000000	1.278646	don't wait to see this terrific film with your kids -- if you don't have kids borrow some ; 
3.000000	1.994792	 ; ; ; even if you've never heard of chaplin , you'll still be glued to the screen ; 
3.000000	1.993164	it offers a glimpse of the solomonic decision facing jewish parents in those turbulent times : to save their children and yet to lose them ; 
3.000000	1.372396	may not be a breakthrough in filmmaking , but it is unwavering and arresting ; 
3.000000	1.999756	count on his movie to work at the back of your neck long after you leave the theater ; 
3.000000	1.984375	it may be a no-brainer , but at least it's a funny no-brainer ; 
3.000000	1.918162	the creative animation work may not look as fully 'rendered' as pixar's industry standard , but it uses lighting effects and innovative backgrounds to an equally impressive degree ; 
3.000000	1.994141	art-house to the core , read my lips is a genre-curling crime story that revives the free-wheeling noir spirit of old french cinema ; 
4.000000	1.804688	drama of temptation , salvation and good intentions is a thoughtful examination of faith , love and power ; 
3.000000	1.993490	some body will take you places you haven't been , and also places you have ; 
3.000000	1.968750	even if it pushes its agenda too forcefully , this remains a film about something , one that attempts and often achieves a level of connection and concern ; 
3.000000	1.937500	as it turns out , you can go home again ; 
3.000000	1.875000	you've already seen city by the sea under a variety of titles , but it's worth yet another visit ; 
3.000000	1.697266	the main story ; ; ; is compelling enough , but it's difficult to shrug off the annoyance of that chatty fish ; 
3.000000	1.963542	hugh grant , who has a good line in charm , has never been more charming than in about a boy ; 
3.000000	1.937500	a gangster movie with the capacity to surprise ; 
3.000000	1.545573	it may not be particularly innovative , but the film's crisp , unaffected style and air of gentle longing make it unexpectedly rewarding ; 
3.000000	1.996338	[scherfig] has made a movie that will leave you wondering about the characters' lives after the clever credits roll ; 
3.000000	1.948812	while it's nothing we haven't seen before from murphy , i spy is still fun and enjoyable and so aggressively silly that it's more than a worthwhile effort ; 
3.000000	1.938151	an odd drama set in the world of lingerie models and bar dancers in the midwest that held my interest precisely because it didn't try to ; 
3.000000	1.988281	a captivating and intimate study about dying and loving ; ; ; 
3.000000	1.958781	this is an elegantly balanced movie -- every member of the ensemble has something fascinating to do -- that doesn't reveal even a hint of artifice ; 
3.000000	1.992188	some of the most inventive silliness you are likely to witness in a movie theatre for some time ; 
3.000000	1.984375	canadian filmmaker gary burns' inventive and mordantly humorous take on the soullessness of work in the city ; 
3.000000	1.979309	everyone's insecure in lovely and amazing , a poignant and wryly amusing film about mothers , daughters and their relationships ; 
3.000000	1.987000	in addition to scoring high for originality of plot -- putting together familiar themes of family , forgiveness and love in a new way -- lilo & stitch has a number of other assets to commend it to movie audiences both innocent and jaded ; 
4.000000	1.984375	one of the most exciting action films to come out of china in recent years ; 
3.000000	1.871582	time out is as serious as a pink slip ; and more than that , it's an observant , unfussily poetic meditation about identity and alienation ; 
3.000000	1.781250	maryam is a small film , but it offers large rewards ; 
4.000000	1.977865	the wild thornberrys movie is pleasant enough and the message of our close ties with animals can certainly not be emphasized enough ; 
3.000000	1.994141	it's got all the familiar bruckheimer elements , and schumacher does probably as good a job as anyone at bringing off the hopkins/rock collision of acting styles and onscreen personas ; 
3.000000	1.875000	dense , exhilarating documentary ; 
3.000000	1.910156	this submarine drama earns the right to be favorably compared to das boot ; 
3.000000	1.995110	the early and middle passages are surprising in how much they engage and even touch us ; this is not a classical dramatic animated feature , nor a hip , contemporary , in-jokey one ; it's sort of in-between , and it works ; 
3.000000	1.812500	spare but quietly effective retelling ; 
3.000000	1.974365	if you can keep your eyes open amid all the blood and gore , you'll see del toro has brought unexpected gravity to blade ii ; 
3.000000	1.875183	to call this one an eventual cult classic would be an understatement , and woe is the horror fan who opts to overlook this goofily endearing and well-lensed gorefest ; 
3.000000	1.955729	i have a new favorite musical -- and i'm not even a fan of the genre
3.000000	1.507812	nothing short of a masterpiece -- and a challenging one ; 
3.000000	1.978027	twohy knows how to inflate the mundane into the scarifying , and gets full mileage out of the rolling of a stray barrel or the unexpected blast of a phonograph record ; 
3.000000	1.983073	while the filmmaking may be a bit disjointed , the subject matter is so fascinating that you won't care ; 
3.000000	1.994710	in the director's cut , the film is not only a love song to the movies but it also is more fully an example of the kind of lush , all-enveloping movie experience it rhapsodizes ; 
3.000000	1.907715	the film occasionally tries the viewer's patience with slow pacing and a main character who sometimes defies sympathy , but it ultimately satisfies with its moving story ; 
3.000000	1.993164	plunges you into a reality that is , more often then not , difficult and sad , and then , without sentimentalizing it or denying its brutality , transforms that reality into a lyrical and celebratory vision ; 
3.000000	1.999756	if it's unnerving suspense you're after -- you'll find it with ring , an indisputably spooky film ; with a screenplay to die for ; 
3.000000	1.823893	while broomfield's film doesn't capture the effect of these tragic deaths on hip-hop culture , it succeeds as a powerful look at a failure of our justice system ; 
3.000000	1.945312	despite an overwrought ending , the film works as well as it does because of the performances ; 
3.000000	1.998372	in his latest effort , storytelling , solondz has finally made a movie that isn't just offensive -- it also happens to be good ; 
3.000000	1.930990	even though the film doesn't manage to hit all of its marks , it's still entertaining to watch the target practice ; 
3.000000	1.922526	even when he's not at his most critically insightful , godard can still be smarter than any 50 other filmmakers still at work ; 
3.000000	1.919027	has enough wit , energy and geniality to please not only the fanatical adherents on either side , but also people who know nothing about the subject and think they're not interested ; 
3.000000	1.993164	serious movie-goers embarking upon this journey will find that the road to perdition leads to a satisfying destination ; 
3.000000	1.998596	caruso sometimes descends into sub-tarantino cuteness ; ; ; but for the most part he makes sure the salton sea works the way a good noir should , keeping it tight and nasty ; 
3.000000	1.944003	oddly , the film isn't nearly as downbeat as it sounds , but strikes a tone that's alternately melancholic , hopeful and strangely funny ; 
3.000000	1.992045	for more than two decades mr ; nachtwey has traveled to places in the world devastated by war , famine and poverty and documented the cruelty and suffering he has found with an devastating , eloquent clarity ; 
3.000000	1.885091	though overall an overwhelmingly positive portrayal , the film doesn't ignore the more problematic aspects of brown's life ; 
3.000000	1.739258	director lee has a true cinematic knack , but it's also nice to see a movie with its heart so thoroughly , unabashedly on its sleeve ; 
3.000000	1.944295	one of the best of a growing strain of daring films ; ; ; that argue that any sexual relationship that doesn't hurt anyone and works for its participants is a relationship that is worthy of our respect ; 
3.000000	1.992252	it's easy to be cynical about documentaries in which underdogs beat the odds and the human spirit triumphs , but westbrook's foundation and dalrymple's film earn their uplift ; 
3.000000	1.980469	mel gibson fights the good fight in vietnam in director randall wallace's flag-waving war flick with a core of decency ; 
3.000000	1.969208	if the man from elysian fields is doomed by its smallness , it is also elevated by it--the kind of movie that you enjoy more because you're one of the lucky few who sought it out ; 
3.000000	1.968994	i'm happy to have seen it -- not as an alternate version , but as the ultimate exercise in viewing deleted scenes ; 
3.000000	1.898560	there's no denying that burns is a filmmaker with a bright future ahead of him ; 
3.000000	1.998535	though the aboriginal aspect lends the ending an extraordinary poignancy , and the story itself could be played out in any working class community in the nation ; 
